stop_no,stop_id,orig_stop_id,stop_name,stop_desc,stop_pnrtype,stop_used,stop_usedFG,stop_lat,stop_lon
      4581,57217     ,TLSBWD-  76              ,SE 232ND ST & 114TH WAY SE              ,                                        , 0, 0, 0,   47.394646, -122.189369
      4582,57218     ,TLSBWD-  76              ,SCENIC VISTA RD & SE 264TH ST           ,                                        , 0, 0, 0,   47.364861, -122.201614
      4583,57219     ,TLSBWD-  76              ,MAPLE ST & WOODLAND WAY S               ,                                        , 0, 0, 0,   47.371651, -122.212990
      4584,57220     ,TLSBWD-  76              ,108TH AVE SE & SE 204TH ST              ,                                        , 0, 1, 0,   47.419830, -122.196953
      4585,57230     ,TLSBWD-  76              ,108TH AVE SE & SE 200TH ST              ,                                        , 0, 1, 0,   47.422966, -122.196953
      4586,57240     ,TLSBWD-  76              ,108TH AVE SE & SE 196TH ST              ,                                        , 0, 1, 0,   47.426228, -122.196983
      4587,57250     ,TLSBWD-  76              ,108TH AVE SE & SE 192ND ST              ,                                        , 0, 1, 0,   47.430954, -122.196983
      4588,57260     ,TLSBWD-  76              ,108TH AVE SE & SE 186TH ST              ,                                        , 0, 1, 0,   47.436760, -122.196915
      4589,57270     ,TLSBWD-  76              ,108TH AVE SE & SE 181ST ST              ,                                        , 0, 1, 0,   47.440678, -122.196884
      4590,57280     ,TLSBWD-  76              ,108TH AVE SE & SE CARR RD               ,                                        , 0, 1, 0,   47.444855, -122.197021
      4591,57290     ,TLSBWD-  76              ,108TH AVE SE & SE 181ST ST              ,                                        , 0, 1, 0,   47.440079, -122.197090
      4592,57300     ,TLSBWD-  76              ,108TH AVE SE & SE 186TH ST              ,                                        , 0, 1, 0,   47.436523, -122.197121
      4593,57310     ,TLSBWD-  76              ,108TH AVE SE & SE 192ND ST              ,                                        , 0, 1, 0,   47.429813, -122.197189
      4594,57320     ,TLSBWD-  76              ,108TH AVE SE & SE 196TH ST              ,                                        , 0, 1, 0,   47.426384, -122.197174
      4595,57330     ,TLSBWD-  76              ,108TH AVE SE & SE 201ST ST              ,                                        , 0, 1, 0,   47.421951, -122.197159
      4596,57340     ,TLSBWD-  76              ,108TH AVE SE & SE 204TH ST              ,                                        , 0, 1, 0,   47.419136, -122.197159
      4597,57350     ,TLSBWD-  76              ,108TH AVE SE & SE 208TH ST              ,                                        , 0, 1, 0,   47.415253, -122.197144
      4598,57360     ,TLSBWD-  76              ,108TH AVE SE & SE 212TH ST              ,                                        , 0, 1, 0,   47.411526, -122.197189
      4599,57370     ,TLSBWD-  76              ,108TH AVE SE & SE 217TH ST              ,                                        , 0, 1, 0,   47.407902, -122.197197
      4600,57375     ,TLSBWD-  76              ,108TH AVE SE & SE 220TH PL              ,                                        , 0, 1, 0,   47.404457, -122.197212
      4601,57390     ,TLSBWD-  76              ,BENSON RD SE & SE 224TH ST              ,                                        , 0, 1, 0,   47.400402, -122.201546
      4602,57400     ,TLSBWD-  76              ,104TH AVE SE & SE 228TH ST              ,                                        , 0, 1, 0,   47.397202, -122.202362
      4603,57405     ,TLSBWD-  76              ,104TH AVE SE & SE 244TH ST              ,                                        , 0, 1, 0,   47.382965, -122.202408
      4604,57407     ,TLSBWD-  76              ,104TH AVE SE & SE 248TH ST              ,                                        , 0, 1, 0,   47.379364, -122.202461
      4605,57409     ,TLSBWD-  76              ,104TH AVE SE & SE 253RD PL              ,                                        , 0, 1, 0,   47.374416, -122.202515
      4606,57410     ,TLSBWD-  76              ,104TH AVE SE & SE 232ND ST              ,                                        , 0, 1, 0,   47.394127, -122.202362
      4607,57420     ,TLSBWD-  76              ,104TH AVE SE & SE 236TH PL              ,                                        , 0, 1, 0,   47.390205, -122.202339
      4608,57422     ,TLSBWD-  76              ,104TH AVE SE & SE 240TH ST              ,                                        , 0, 1, 0,   47.385723, -122.202156
      4609,57429     ,TLSBWD-  76              ,SE 240TH ST & 104TH AVE SE              ,                                        , 0, 1, 0,   47.387024, -122.202980
      4610,57430     ,TLSBWD-  76              ,104TH AVE SE & SE 240TH ST              ,                                        , 0, 1, 0,   47.386532, -122.202339
      4611,57434     ,TLSBWD-  76              ,SE 240TH ST & 102ND AVE SE              ,                                        , 0, 1, 0,   47.387028, -122.205437
      4612,57436     ,TLSBWD-  76              ,SE 240TH ST & 112TH AVE SE              ,                                        , 0, 1, 0,   47.387005, -122.191589
      4613,57437     ,TLSBWD-  76              ,SE 240TH ST & 111TH PL SE               ,                                        , 0, 1, 0,   47.387009, -122.193932
      4614,57438     ,TLSBWD-  76              ,SE 240TH ST & 108TH AVE SE              ,                                        , 0, 1, 0,   47.387020, -122.197502
      4615,57440     ,TLSBWD-  76              ,S 240TH ST & 98TH AVE S                 ,                                        , 0, 1, 0,   47.387001, -122.209633
      4616,57445     ,TLSBWD-  76              ,132ND AVE SE & SE 246TH CT              ,                                        , 0, 1, 0,   47.381466, -122.165314
      4617,57446     ,TLSBWD-  76              ,64TH AVE S & S 236TH ST                 ,                                        , 0, 1, 0,   47.390553, -122.255135
      4618,57447     ,TLSBWD-  76              ,SE 240TH ST & 120TH AVE SE              ,                                        , 0, 1, 0,   47.386982, -122.182312
      4619,57448     ,TLSBWD-  76              ,SE 240TH ST & 116TH AVE SE              ,                                        , 0, 1, 0,   47.386997, -122.187256
      4620,57450     ,TLSBWD-  76              ,S 240TH ST & 94TH AVE S                 ,                                        , 0, 1, 0,   47.386894, -122.214752
      4621,57451     ,TLSBWD-  76              ,KENT SOUNDER STA                        ,                                        , 0, 1, 0,   47.385075, -122.232597
      4622,57452     ,TLSBWD-  76              ,PIONEER ST                              ,                                        , 0, 1, 0,   47.384819, -122.232704
      4623,57453     ,TLSBWD-  76              ,KENT SOUNDER STA                        ,                                        , 0, 1, 0,   47.384590, -122.232704
      4624,57454     ,TLSBWD-  76              ,KENT SOUNDER STA                        ,                                        , 0, 1, 0,   47.385178, -122.232414
      4625,57455     ,TLSBWD-  76              ,KENT SOUNDER STA                        ,                                        , 0, 1, 0,   47.384834, -122.232460
      4626,57457     ,TLSBWD-  76              ,RAILROAD AVE N & PIONEER ST             ,                                        , 0, 1, 0,   47.384285, -122.232468
      4627,57458     ,TLSBWD-  76              ,RAILROAD AVE N & SMITH ST               ,                                        , 0, 1, 0,   47.383774, -122.232468
      4628,57459     ,TLSBWD-  76              ,RAILROAD AVE N & SMITH ST               ,                                        , 0, 1, 0,   47.383434, -122.232483
      4629,57460     ,TLSBWD-  76              ,E JAMES ST & SUMMIT AVE N               ,                                        , 0, 1, 0,   47.386818, -122.218018
      4630,57461     ,TLSBWD-  76              ,64TH AVE S & S 236TH ST                 ,                                        , 0, 1, 0,   47.391022, -122.254837
      4631,57462     ,TLSBWD-  76              ,64TH AVE S & S 231ST ST                 ,                                        , 0, 1, 0,   47.395180, -122.254570
      4632,57463     ,TLSBWD-  76              ,64TH AVE S & S 228TH ST                 ,                                        , 0, 1, 0,   47.397835, -122.254585
      4633,57464     ,TLSBWD-  76              ,64TH AVE S & S 226TH ST                 ,                                        , 0, 1, 0,   47.400402, -122.254585
      4634,57465     ,TLSBWD-  76              ,64TH AVE S & S 216TH ST                 ,                                        , 0, 1, 0,   47.408096, -122.254585
      4635,57467     ,TLSBWD-  76              ,CENTER PT ACS & S 204TH ST              ,                                        , 0, 0, 0,   47.418560, -122.247604
      4636,57468     ,TLSBWD-  76              ,CENTER PT ACS & 68TH AVE S              ,                                        , 0, 0, 0,   47.415447, -122.246681
      4637,57469     ,TLSBWD-  76              ,76TH AVE S & S 212TH ST                 ,                                        , 0, 0, 0,   47.411388, -122.238838
      4638,57470     ,TLSBWD-  76              ,E JAMES ST & JASON AVE N                ,                                        , 0, 1, 0,   47.386738, -122.225273
      4639,57471     ,TLSBWD-  76              ,76TH AVE S & S 228TH ST                 ,                                        , 0, 0, 0,   47.397991, -122.238823
      4640,57472     ,TLSBWD-  76              ,4TH AVE N & S 228TH ST                  ,                                        , 0, 0, 0,   47.394241, -122.237404
      4641,57473     ,TLSBWD-  76              ,76TH AVE S & S 228TH ST                 ,                                        , 0, 0, 0,   47.402824, -122.238808
      4642,57475     ,TLSBWD-  76              ,64TH AVE S & S 212TH ST                 ,                                        , 0, 1, 0,   47.411617, -122.254929
      4643,57476     ,TLSBWD-  76              ,64TH AVE S & S 216TH ST                 ,                                        , 0, 1, 0,   47.408291, -122.254791
      4644,57477     ,TLSBWD-  76              ,64TH AVE S & S 226TH ST                 ,                                        , 0, 1, 0,   47.400436, -122.254776
      4645,57478     ,TLSBWD-  76              ,64TH AVE S & S 228TH ST                 ,                                        , 0, 1, 0,   47.397125, -122.254791
      4646,57479     ,TLSBWD-  76              ,64TH AVE S & S 231ST ST                 ,                                        , 0, 1, 0,   47.394859, -122.254776
