,Pickup Census Tract,Dropoff Census Tract,MONTH,DAY,Trip Seconds,Trip Miles,Fare,Tip,Additional Charges,Trip Total,PRIVATE_TRIPS,SHARED_TRIPS,Trips Pooled,TOD,TOTAL_POP_ORIGIN,TOTAL_MALE_ORIGIN,TOTAL_FEMALE_ORIGIN,AGE_5U_ORIGIN,AGE_5_9_ORIGIN,AGE_10_14_ORIGIN,AGE_15_19_ORIGIN,AGE_20_24_ORIGIN,AGE_25_34_ORIGIN,AGE_35_44_ORIGIN,AGE_45_54_ORIGIN,AGE_55_59_ORIGIN,AGE_60_64_ORIGIN,AGE_65_74_ORIGIN,AGE_75_84_ORIGIN,AGE_85P_ORIGIN,MEDIAN_AGE_ORIGIN,TOTAL_HHLDS_ORIGIN,AVG_HHLD_SIZE_ORIGIN,AVG_FAMILY_SIZE_ORIGIN,TOTAL_POP_18_24_ORIGIN,TOTAL_POP_18_24_NO_HIGH_SCHOOL_ORIGIN,TOTAL_POP_18_24_HIGH_SCHOOL_ORIGIN,TOTAL_POP_18_24_SOME_COLLEGE_ORIGIN,TOTAL_POP_18_24_SOME_BACHELORS_HIGHER_ORIGIN,TOTAL_POP_25P_ORIGIN,TOTAL_POP_25P_LESS_THAN_9TH_ORIGIN,TOTAL_POP_25P_9TH_TO_12TH_ORIGIN,TOTAL_POP_25P_HIGH_SCHOOL_ORIGIN,TOTAL_POP_25P_SOME_COLLEGE_ORIGIN,TOTAL_POP_25P_ASSOCIATES_ORIGIN,TOTAL_POP_25P_BACHELORS_ORIGIN,TOTAL_POP_25P_GRADUATE_ORIGIN,TOTAL_POP_25P_HIGH_SCHOOL_HIGHER_ORIGIN,TOTAL_POP_25P_BACHELORS_HIGHER_ORIGIN,TOTAL_HHLDS_LESS_10K_ORIGIN,TOTAL_HHLDS_10K_15K_ORIGIN,TOTAL_HHLDS_15K_25K_ORIGIN,TOTAL_HHLDS_25K_35K_ORIGIN,TOTAL_HHLDS_35K_50K_ORIGIN,TOTAL_HHLDS_50K_75K_ORIGIN,TOTAL_HHLDS_75K_100K_ORIGIN,TOTAL_HHLDS_100K_150K_ORIGIN,TOTAL_HHLDS_150K_200K_ORIGIN,TOTAL_HHLDS_200KP_ORIGIN,HHLDS_MEDIAN_INCOME_ORIGIN,HHLDS_MEAN_INCOME_ORIGIN,TOTAL_POP_DESTINATION,TOTAL_MALE_DESTINATION,TOTAL_FEMALE_DESTINATION,AGE_5U_DESTINATION,AGE_5_9_DESTINATION,AGE_10_14_DESTINATION,AGE_15_19_DESTINATION,AGE_20_24_DESTINATION,AGE_25_34_DESTINATION,AGE_35_44_DESTINATION,AGE_45_54_DESTINATION,AGE_55_59_DESTINATION,AGE_60_64_DESTINATION,AGE_65_74_DESTINATION,AGE_75_84_DESTINATION,AGE_85P_DESTINATION,MEDIAN_AGE_DESTINATION,CENSUS_TRACT_DESTINATION,TOTAL_HHLDS_DESTINATION,AVG_HHLD_SIZE_DESTINATION,AVG_FAMILY_SIZE_DESTINATION,TOTAL_POP_18_24_DESTINATION,TOTAL_POP_18_24_NO_HIGH_SCHOOL_DESTINATION,TOTAL_POP_18_24_HIGH_SCHOOL_DESTINATION,TOTAL_POP_18_24_SOME_COLLEGE_DESTINATION,TOTAL_POP_18_24_SOME_BACHELORS_HIGHER_DESTINATION,TOTAL_POP_25P_DESTINATION,TOTAL_POP_25P_LESS_THAN_9TH_DESTINATION,TOTAL_POP_25P_9TH_TO_12TH_DESTINATION,TOTAL_POP_25P_HIGH_SCHOOL_DESTINATION,TOTAL_POP_25P_SOME_COLLEGE_DESTINATION,TOTAL_POP_25P_ASSOCIATES_DESTINATION,TOTAL_POP_25P_BACHELORS_DESTINATION,TOTAL_POP_25P_GRADUATE_DESTINATION,TOTAL_POP_25P_HIGH_SCHOOL_HIGHER_DESTINATION,TOTAL_POP_25P_BACHELORS_HIGHER_DESTINATION,TOTAL_HHLDS_LESS_10K_DESTINATION,TOTAL_HHLDS_10K_15K_DESTINATION,TOTAL_HHLDS_15K_25K_DESTINATION,TOTAL_HHLDS_25K_35K_DESTINATION,TOTAL_HHLDS_35K_50K_DESTINATION,TOTAL_HHLDS_50K_75K_DESTINATION,TOTAL_HHLDS_75K_100K_DESTINATION,TOTAL_HHLDS_100K_150K_DESTINATION,TOTAL_HHLDS_150K_200K_DESTINATION,TOTAL_HHLDS_200KP_DESTINATION,HHLDS_MEDIAN_INCOME_DESTINATION,HHLDS_MEAN_INCOME_DESTINATION,ORIGIN_CENSUS_TRACT,DESTINATION_CENSUS_TRACT,TOTAL_EMP_LEHD_OD,29U_EMP_LEHD_OD,30_54_EMP_LEHD_OD,55P_EMP_LEHD_OD,1250U_EMP_LEHD_OD,1251_3333_EMP_LEHD_OD,3333P_EMP_LEHD_OD,TOTAL_EMP_RAC_ORIGIN,29U_EMP_RAC_ORIGIN,30_54_EMP_RAC_ORIGIN,55P_EMP_RAC_ORIGIN,1250U_EMP_RAC_ORIGIN,1251_3333__RAC_ORIGIN,3333P_EMP_RAC_ORIGIN,FOOD_SERVICE_EMP_RAC_ORIGIN,TOTAL_EMP_RAC_DESTINATION,29U_EMP_RAC_DESTINATION,30_54_EMP_RAC_DESTINATION,55P_EMP_RAC_DESTINATION,1250U_EMP_RAC_DESTINATION,1251_3333_EMP_RAC_DESTINATION,3333P_EMP_RAC_DESTINATION,FOOD_SERVICE_EMP_RAC_DESTINATION,TOTAL_EMP_WAC_ORIGIN,29U_EMP_WAC_ORIGIN,30_54_EMP_WAC_ORIGIN,55P_EMP_WAC_ORIGIN,1250U_EMP_WAC_ORIGIN,1251_3333__WAC_ORIGIN,333P_EMP_WAC_ORIGIN,FOOD_SERVICE_EMP_WAC_ORIGIN,TOTAL_EMP_WAC_DESTINATION,29U_EMP_WAC_DESTINATION,30_54_EMP_WAC_DESTINATION,55P_EMP_WAC_DESTINATION,1250U_EMP_WAC_DESTINATION,1251_3333__WAC_DESTINATION,3333P_EMP_WAC_DESTINATION,FOOD_SERVICE_EMP_WAC_DESTINATION
50,17031010100,17031040100,1.666666667,13,978.6666667,3.966666667,9.166666667,1,2.55,12.71666667,1,0,1,1,4522,2301,2221,384,253,240,51,431,845,761,552,543,210,192,18,42,35.3,2316,1.89,3,466,0,133,163,170,3163,26,314,533,729,78,916,567,2823,1483,20.5,4.8,13.1,10.4,8.5,12.3,10.4,13.8,3.8,2.5,37985,37985,3879,1948,1931,377,150,114,92,198,809,798,515,156,286,185,129,70,37.2,17031040100,1603,2.29,3.08,223,46,66,55,56,2948,110,169,336,435,107,1052,739,2669,1791,2.9,1.7,2.2,6.9,10,19.5,16.9,19,9.2,11.7,85368,85368,10100,40100,2.011188821,0,2.011188821,0,0,2.011188821,0,20193.34136,4746.405618,10800.08397,4646.851771,5129.537088,7446.42661,7617.37766,1667.275533,5225.068557,1060.902103,3010.749665,1153.416789,1154.422383,1561.68812,2508.958054,440.4503518,9079.511933,1994.093716,4582.493729,2502.924488,2668.847566,3633.212605,2777.451762,713.9720315,1823.142666,272.5160853,993.5272776,557.0993034,381.1202816,675.7594439,766.2629408,75.41958079
51,17031010100,17031040201,1.5,15.16666667,934.6666667,4.566666667,8.75,0.833333333,2.55,12.13333333,0.833333333,0.166666667,1.166666667,1,4522,2301,2221,384,253,240,51,431,845,761,552,543,210,192,18,42,35.3,2316,1.89,3,466,0,133,163,170,3163,26,314,533,729,78,916,567,2823,1483,20.5,4.8,13.1,10.4,8.5,12.3,10.4,13.8,3.8,2.5,37985,37985,6891,3341,3550,611,273,199,157,194,2275,1293,702,310,214,319,246,98,33.6,17031040201,2962,2.32,3.04,241,26,53,123,39,5457,172,321,598,917,279,2241,929,4964,3170,2.7,2.8,7.9,3.5,15.7,20.2,14.4,17.4,8.3,7.2,71322,71322,10100,40201,5.027972053,4.022377642,0,1.005594411,0,5.027972053,0,20193.34136,4746.405618,10800.08397,4646.851771,5129.537088,7446.42661,7617.37766,1667.275533,3306.394422,735.0895141,2046.384625,524.9202823,578.2167861,891.9622422,1836.215394,344.9188828,9079.511933,1994.093716,4582.493729,2502.924488,2668.847566,3633.212605,2777.451762,713.9720315,3599.022395,826.5986055,1938.786024,833.6377663,701.9048986,1187.606999,1709.510498,204.1356653
52,17031010100,17031040202,1.666666667,6.666666667,1026,4.033333333,8.333333333,0.666666667,2.55,11.55,0.666666667,0.333333333,1.666666667,1,4522,2301,2221,384,253,240,51,431,845,761,552,543,210,192,18,42,35.3,2316,1.89,3,466,0,133,163,170,3163,26,314,533,729,78,916,567,2823,1483,20.5,4.8,13.1,10.4,8.5,12.3,10.4,13.8,3.8,2.5,37985,37985,7265,4021,3244,597,128,254,531,523,1459,1469,875,357,404,413,116,139,35.9,17031040202,2961,2.37,3.28,742,53,212,332,145,5232,270,295,1390,887,298,1395,697,4667,2092,10.5,10.5,12.9,11.7,13.3,14.3,8.5,10.1,1.9,6.2,40011,40011,10100,40202,6.033566463,0,4.022377642,2.011188821,1.005594411,3.016783232,2.011188821,20193.34136,4746.405618,10800.08397,4646.851771,5129.537088,7446.42661,7617.37766,1667.275533,3108.292323,724.0279756,1770.851757,613.4125904,681.7930103,1149.394411,1277.104901,361.0083934,9079.511933,1994.093716,4582.493729,2502.924488,2668.847566,3633.212605,2777.451762,713.9720315,533.970632,114.6377628,295.6447567,123.6881125,201.1188821,244.3594418,88.49230813,73.40839197
53,17031010100,17031040300,1,25,932,4.6,10,0,2.55,12.55,1,0,1,1,4522,2301,2221,384,253,240,51,431,845,761,552,543,210,192,18,42,35.3,2316,1.89,3,466,0,133,163,170,3163,26,314,533,729,78,916,567,2823,1483,20.5,4.8,13.1,10.4,8.5,12.3,10.4,13.8,3.8,2.5,37985,37985,2925,1207,1718,191,64,130,129,207,445,331,414,249,205,328,149,83,42.9,17031040300,1062,2.66,3.08,257,15,92,136,14,2204,46,151,304,333,180,654,536,2007,1190,0.8,4,5,6.3,6.6,12.2,18,23.5,12.5,10.9,90250,90250,10100,40300,,,,,,,,20193.34136,4746.405618,10800.08397,4646.851771,5129.537088,7446.42661,7617.37766,1667.275533,4355.229392,954.3090956,2301.805606,1099.114691,1066.93567,1452.078329,1836.215394,373.0755263,9079.511933,1994.093716,4582.493729,2502.924488,2668.847566,3633.212605,2777.451762,713.9720315,2774.434979,614.4181848,1371.630776,788.3860179,925.1468577,1037.773432,811.5146893,198.1020989
54,17031010100,17031040401,1,10,952.5,4.7,7.5,0.5,2.55,10.55,0,1,1.5,1,4522,2301,2221,384,253,240,51,431,845,761,552,543,210,192,18,42,35.3,2316,1.89,3,466,0,133,163,170,3163,26,314,533,729,78,916,567,2823,1483,20.5,4.8,13.1,10.4,8.5,12.3,10.4,13.8,3.8,2.5,37985,37985,3347,1803,1544,355,38,23,97,61,1053,636,360,211,170,178,80,85,35.6,17031040401,1342,2.49,3.13,110,0,49,18,43,2773,65,112,338,235,87,1179,757,2596,1936,1.4,0.8,4.5,12.7,8,11,18,19.3,6.3,18,89063,89063,10100,40401,,,,,,,,20193.34136,4746.405618,10800.08397,4646.851771,5129.537088,7446.42661,7617.37766,1667.275533,1682.359449,360.002799,1031.739865,290.6167846,314.7510505,383.1314704,984.4769279,184.0237771,9079.511933,1994.093716,4582.493729,2502.924488,2668.847566,3633.212605,2777.451762,713.9720315,307.7118896,91.50909136,157.8783225,58.32447581,81.45314725,130.7272734,95.531469,34.19020996
55,17031010100,17031040402,1.6,17.8,956.6,4.34,7.5,1.8,2.55,11.85,0.8,0.2,2,1,4522,2301,2221,384,253,240,51,431,845,761,552,543,210,192,18,42,35.3,2316,1.89,3,466,0,133,163,170,3163,26,314,533,729,78,916,567,2823,1483,20.5,4.8,13.1,10.4,8.5,12.3,10.4,13.8,3.8,2.5,37985,37985,5269,2818,2451,367,394,316,12,368,1537,970,773,139,180,104,17,92,33.1,17031040402,2546,2.07,2.9,368,0,66,34,268,3812,84,0,407,414,30,1484,1393,3728,2877,3,0.5,5.8,9.1,12.4,16.7,8.6,18.3,13.1,12.5,82798,82798,10100,40402,,,,,,,,20193.34136,4746.405618,10800.08397,4646.851771,5129.537088,7446.42661,7617.37766,1667.275533,3003.710504,844.6993049,1832.193016,326.8181834,483.6909115,717.9944091,1802.025184,351.9580437,9079.511933,1994.093716,4582.493729,2502.924488,2668.847566,3633.212605,2777.451762,713.9720315,797.4363676,316.7622393,344.9188828,135.7552454,377.097904,292.6279735,127.7104901,75.41958079
56,17031010100,17031050500,2,25,1470,6.1,12.5,0,2.55,15.05,1,0,1,1,4522,2301,2221,384,253,240,51,431,845,761,552,543,210,192,18,42,35.3,2316,1.89,3,466,0,133,163,170,3163,26,314,533,729,78,916,567,2823,1483,20.5,4.8,13.1,10.4,8.5,12.3,10.4,13.8,3.8,2.5,37985,37985,6069,3102,2967,565,548,568,249,105,1163,1158,878,386,166,111,135,37,34.1,17031050500,2115,2.86,3.38,159,32,49,33,45,4034,3,173,220,320,84,1891,1343,3858,3234,0.5,0.7,2.2,0.9,2.5,9.1,18.5,21.3,13.9,30.4,133845,133845,10100,50500,,,,,,,,20193.34136,4746.405618,10800.08397,4646.851771,5129.537088,7446.42661,7617.37766,1667.275533,3925.840579,840.6769272,2312.867144,772.2965073,751.1790247,1077.997208,2096.664346,340.8965052,9079.511933,1994.093716,4582.493729,2502.924488,2668.847566,3633.212605,2777.451762,713.9720315,9022.193051,2398.342669,4734.338485,1889.511897,2327.95106,4182.267153,2511.974838,1243.920286
57,17031010100,17031050600,2,2.5,1303,6.3,8.75,1,2.55,12.3,0.5,0.5,2,1,4522,2301,2221,384,253,240,51,431,845,761,552,543,210,192,18,42,35.3,2316,1.89,3,466,0,133,163,170,3163,26,314,533,729,78,916,567,2823,1483,20.5,4.8,13.1,10.4,8.5,12.3,10.4,13.8,3.8,2.5,37985,37985,2177,1076,1101,137,80,52,67,178,553,351,363,126,115,91,37,27,35.4,17031050600,1092,1.99,2.92,189,0,25,78,86,1663,0,0,115,161,20,877,490,1663,1367,1.7,2.7,1.4,3.2,4.3,16.7,15.8,22.1,8.2,23.8,105513,105513,10100,50600,,,,,,,,20193.34136,4746.405618,10800.08397,4646.851771,5129.537088,7446.42661,7617.37766,1667.275533,2945.386028,626.4853178,1691.409799,627.4909122,582.2391637,747.156647,1615.990218,254.4153859,9079.511933,1994.093716,4582.493729,2502.924488,2668.847566,3633.212605,2777.451762,713.9720315,7748.104933,1826.15945,4555.34268,1366.602804,624.4741289,1391.742664,5731.88814,345.9244772
58,17031010100,17031050700,1,11,1421,6.1,5,0,2.55,7.55,0,1,3,1,4522,2301,2221,384,253,240,51,431,845,761,552,543,210,192,18,42,35.3,2316,1.89,3,466,0,133,163,170,3163,26,314,533,729,78,916,567,2823,1483,20.5,4.8,13.1,10.4,8.5,12.3,10.4,13.8,3.8,2.5,37985,37985,1610,746,864,148,85,71,34,135,423,308,193,57,46,95,15,0,32.7,17031050700,680,2.37,3.12,135,8,15,53,59,1137,4,31,64,104,9,466,459,1102,925,3.8,0,2.6,7.2,0.7,13.5,11.3,23.7,15.1,21.9,124500,124500,10100,50700,,,,,,,,20193.34136,4746.405618,10800.08397,4646.851771,5129.537088,7446.42661,7617.37766,1667.275533,2707.060153,677.7706327,1490.290916,538.9986041,615.4237793,851.7384657,1239.897908,260.4489523,9079.511933,1994.093716,4582.493729,2502.924488,2668.847566,3633.212605,2777.451762,713.9720315,984.4769279,297.6559455,480.6741282,206.1468542,369.0531487,451.5118903,163.9118889,125.6993013
59,17031010100,17031051200,2,28,1220,6.1,12.5,0,2.55,15.05,1,0,1,1,4522,2301,2221,384,253,240,51,431,845,761,552,543,210,192,18,42,35.3,2316,1.89,3,466,0,133,163,170,3163,26,314,533,729,78,916,567,2823,1483,20.5,4.8,13.1,10.4,8.5,12.3,10.4,13.8,3.8,2.5,37985,37985,1594,783,811,154,44,108,75,52,537,294,165,53,40,27,23,22,31.8,17031051200,596,2.57,2.96,66,0,8,29,29,1161,25,23,14,84,39,594,382,1113,976,0,1,2.7,1,6.5,4.9,11.2,31.2,15.8,25.7,129167,129167,10100,51200,,,,,,,,20193.34136,4746.405618,10800.08397,4646.851771,5129.537088,7446.42661,7617.37766,1667.275533,895.9846198,236.3146865,547.0433593,112.626574,105.5874131,196.0909101,594.3062966,79.44195843,9079.511933,1994.093716,4582.493729,2502.924488,2668.847566,3633.212605,2777.451762,713.9720315,355.9804213,82.45874166,204.1356653,69.38601433,44.24615406,130.7272734,181.0069939,44.24615406
60,17031010100,17031060100,1.5,18,1162,5.5,10,0,2.55,12.55,0.5,0.5,1.5,1,4522,2301,2221,384,253,240,51,431,845,761,552,543,210,192,18,42,35.3,2316,1.89,3,466,0,133,163,170,3163,26,314,533,729,78,916,567,2823,1483,20.5,4.8,13.1,10.4,8.5,12.3,10.4,13.8,3.8,2.5,37985,37985,2852,1331,1521,168,186,192,60,232,605,762,289,118,76,122,14,28,34.8,17031060100,1234,2.31,2.99,240,8,8,0,224,2014,57,27,108,183,94,838,707,1930,1545,2.2,0.7,4.1,4.5,7.6,16.9,17.7,18.3,6.8,21.2,92593,92593,10100,60100,,,,,,,,20193.34136,4746.405618,10800.08397,4646.851771,5129.537088,7446.42661,7617.37766,1667.275533,3420.02659,812.5202837,1980.015394,627.4909122,637.5468563,1025.706299,1756.773435,276.5384629,9079.511933,1994.093716,4582.493729,2502.924488,2668.847566,3633.212605,2777.451762,713.9720315,928.1636409,320.784617,421.344058,186.034966,319.7790226,406.2601419,202.1244765,274.5272741
61,17031010100,17031060400,2,14,1180,5.1,10,0,2.55,12.55,1,0,1,1,4522,2301,2221,384,253,240,51,431,845,761,552,543,210,192,18,42,35.3,2316,1.89,3,466,0,133,163,170,3163,26,314,533,729,78,916,567,2823,1483,20.5,4.8,13.1,10.4,8.5,12.3,10.4,13.8,3.8,2.5,37985,37985,3779,1850,1929,423,227,106,50,533,1170,667,286,129,53,105,30,0,29.5,17031060400,1548,2.44,3.03,541,8,23,174,336,2440,8,15,161,138,16,1286,816,2417,2102,1,2.1,0.7,4.3,7,17.1,9.8,16.1,17.1,24.9,122708,122708,10100,60400,,,,,,,,20193.34136,4746.405618,10800.08397,4646.851771,5129.537088,7446.42661,7617.37766,1667.275533,2661.808405,753.1902135,1551.632175,356.9860157,407.2657363,576.2055972,1678.337071,226.2587424,9079.511933,1994.093716,4582.493729,2502.924488,2668.847566,3633.212605,2777.451762,713.9720315,1175.539866,369.0531487,565.1440587,241.3426585,326.8181834,495.7580444,352.9636381,109.6097907
62,17031010100,17031060800,1.6,13.4,900.4,5.26,8.5,0.6,2.55,11.65,0.8,0.2,1.6,1,4522,2301,2221,384,253,240,51,431,845,761,552,543,210,192,18,42,35.3,2316,1.89,3,466,0,133,163,170,3163,26,314,533,729,78,916,567,2823,1483,20.5,4.8,13.1,10.4,8.5,12.3,10.4,13.8,3.8,2.5,37985,37985,5048,2511,2537,150,115,84,61,386,1848,906,610,201,202,322,114,49,34.3,17031060800,3063,1.65,2.63,386,0,0,85,301,4252,10,16,200,433,153,2060,1380,4226,3440,3,2.5,3.1,3.2,12,15.9,20.9,21.2,8.8,9.4,87723,87723,10100,60800,,,,,,,,20193.34136,4746.405618,10800.08397,4646.851771,5129.537088,7446.42661,7617.37766,1667.275533,2948.402812,1002.577627,1519.453154,426.3720301,386.1482536,534.9762264,2027.278332,297.6559455,9079.511933,1994.093716,4582.493729,2502.924488,2668.847566,3633.212605,2777.451762,713.9720315,444.4727295,76.4251752,243.3538474,124.6937069,192.0685324,110.6153852,141.7888119,7.039160874
63,17031010100,17031060900,1.454545455,9,1200.954545,6.122727273,11.13636364,0.772727273,2.55,14.45909091,0.818181818,0.272727273,1.818181818,1,4522,2301,2221,384,253,240,51,431,845,761,552,543,210,192,18,42,35.3,2316,1.89,3,466,0,133,163,170,3163,26,314,533,729,78,916,567,2823,1483,20.5,4.8,13.1,10.4,8.5,12.3,10.4,13.8,3.8,2.5,37985,37985,7114,3489,3625,121,109,163,54,1094,2076,1160,912,364,370,312,266,113,34.8,17031060900,4680,1.52,2.73,1094,0,34,439,621,5573,132,89,416,659,397,2290,1590,5352,3880,3.5,2.4,9,8.5,12.9,23.4,13.2,17.5,1.8,7.6,59942,59942,10100,60900,,,,,,,,20193.34136,4746.405618,10800.08397,4646.851771,5129.537088,7446.42661,7617.37766,1667.275533,4027.405614,1339.451755,2044.373437,643.5804227,517.8811214,761.2349688,2748.289524,387.1538481,9079.511933,1994.093716,4582.493729,2502.924488,2668.847566,3633.212605,2777.451762,713.9720315,687.8265768,149.8335672,374.0811207,163.9118889,130.7272734,270.5048964,286.594407,103.5762243
64,17031010100,17031061000,1.5,2.5,963.5,5.75,10,0,2.55,12.55,1,0,1,1,4522,2301,2221,384,253,240,51,431,845,761,552,543,210,192,18,42,35.3,2316,1.89,3,466,0,133,163,170,3163,26,314,533,729,78,916,567,2823,1483,20.5,4.8,13.1,10.4,8.5,12.3,10.4,13.8,3.8,2.5,37985,37985,2208,1267,941,76,36,0,55,505,893,355,92,30,102,44,0,20,29.9,17031061000,1074,2.06,2.36,556,9,17,198,332,1536,0,0,66,126,13,832,499,1536,1331,5.9,0.8,4.4,3.5,3.7,10.8,8.8,25,18.3,18.7,116389,116389,10100,61000,,,,,,,,20193.34136,4746.405618,10800.08397,4646.851771,5129.537088,7446.42661,7617.37766,1667.275533,1296.211195,529.9482544,645.5916116,120.6713293,173.967833,218.2139871,904.0293751,144.8055951,9079.511933,1994.093716,4582.493729,2502.924488,2668.847566,3633.212605,2777.451762,713.9720315,645.5916116,183.0181827,388.1594425,74.41398638,137.7664342,328.8293722,178.9958051,183.0181827
65,17031010100,17031061100,1,25,1082,6,12.5,0,2.55,15.05,1,0,1,1,4522,2301,2221,384,253,240,51,431,845,761,552,543,210,192,18,42,35.3,2316,1.89,3,466,0,133,163,170,3163,26,314,533,729,78,916,567,2823,1483,20.5,4.8,13.1,10.4,8.5,12.3,10.4,13.8,3.8,2.5,37985,37985,1379,801,578,72,36,30,0,370,492,184,103,16,40,30,6,0,27.2,17031061100,602,2.29,2.9,370,0,26,93,251,871,4,0,29,41,34,474,289,867,763,0.8,0,2.5,0,9,19.4,14,18.4,13.6,22.3,107500,107500,10100,61100,,,,,,,,20193.34136,4746.405618,10800.08397,4646.851771,5129.537088,7446.42661,7617.37766,1667.275533,809.5035005,348.9412605,375.0867151,85.4755249,108.6041963,131.7328678,569.1664364,79.44195843,9079.511933,1994.093716,4582.493729,2502.924488,2668.847566,3633.212605,2777.451762,713.9720315,1674.314694,592.2951078,644.5860172,437.4335686,1008.611194,318.7734281,346.9300716,327.8237778
66,17031010100,17031061901,2,8,1183.833333,6.466666667,8.75,0,2.55,11.3,0.666666667,0.666666667,2.666666667,1,4522,2301,2221,384,253,240,51,431,845,761,552,543,210,192,18,42,35.3,2316,1.89,3,466,0,133,163,170,3163,26,314,533,729,78,916,567,2823,1483,20.5,4.8,13.1,10.4,8.5,12.3,10.4,13.8,3.8,2.5,37985,37985,3597,1812,1785,47,119,112,62,295,1234,647,446,164,189,158,80,44,32,17031061901,2194,1.64,2.74,327,32,0,135,160,2962,37,0,157,186,74,1337,1171,2925,2508,10.1,2.8,7,7.6,16.6,14.4,14,13.5,5.1,9,60909,60909,10100,61901,,,,,,,,20193.34136,4746.405618,10800.08397,4646.851771,5129.537088,7446.42661,7617.37766,1667.275533,2209.29092,796.4307732,1122.243362,290.6167846,315.7566449,390.1706313,1503.363644,217.2083927,9079.511933,1994.093716,4582.493729,2502.924488,2668.847566,3633.212605,2777.451762,713.9720315,375.0867151,89.49790254,213.186015,72.40279756,98.54825223,145.8111895,130.7272734,99.55384664
67,17031010100,17031062000,1.6,13.2,1206,6.88,13,1.3,2.55,16.85,1.2,0,1.2,1,4522,2301,2221,384,253,240,51,431,845,761,552,543,210,192,18,42,35.3,2316,1.89,3,466,0,133,163,170,3163,26,314,533,729,78,916,567,2823,1483,20.5,4.8,13.1,10.4,8.5,12.3,10.4,13.8,3.8,2.5,37985,37985,2981,1429,1552,123,80,12,12,420,1510,375,265,46,1,91,34,12,28.7,17031062000,1546,1.92,2.63,420,0,12,36,372,2334,1,0,140,146,46,1361,640,2333,2001,2.7,1.6,5.3,6.5,11.8,16.7,15.1,15.8,10.8,13.8,80595,80595,10100,62000,1.005594411,0,0,1.005594411,0,1.005594411,0,20193.34136,4746.405618,10800.08397,4646.851771,5129.537088,7446.42661,7617.37766,1667.275533,1810.069939,686.8209824,917.1021024,206.1468542,232.2923088,313.7454561,1264.032174,183.0181827,9079.511933,1994.093716,4582.493729,2502.924488,2668.847566,3633.212605,2777.451762,713.9720315,647.6028004,222.2363647,315.7566449,109.6097907,218.2139871,284.5832182,144.8055951,361.0083934
68,17031010100,17031062100,1.714285714,14.71428571,1237.142857,6.9,11.42857143,0,2.185714286,13.61428571,0.571428571,0.428571429,1.428571429,1,4522,2301,2221,384,253,240,51,431,845,761,552,543,210,192,18,42,35.3,2316,1.89,3,466,0,133,163,170,3163,26,314,533,729,78,916,567,2823,1483,20.5,4.8,13.1,10.4,8.5,12.3,10.4,13.8,3.8,2.5,37985,37985,3772,2106,1666,236,54,13,41,698,1448,463,276,220,65,164,84,10,28.7,17031062100,1834,2.06,2.78,732,23,56,206,447,2730,62,11,129,265,69,1464,730,2657,2194,11.2,5.1,3.8,2.3,5.9,15.6,6.9,19.6,7.7,21.8,94500,94500,10100,62100,1.005594411,0,1.005594411,0,0,0,1.005594411,20193.34136,4746.405618,10800.08397,4646.851771,5129.537088,7446.42661,7617.37766,1667.275533,2201.246165,965.3706341,1056.879725,178.9958051,271.5104908,360.002799,1569.732875,227.2643368,9079.511933,1994.093716,4582.493729,2502.924488,2668.847566,3633.212605,2777.451762,713.9720315,1447.050357,536.9874152,737.1007029,172.9622386,533.970632,567.1552475,345.9244772,683.8041992
69,17031010100,17031062900,1.4,13.4,1306.4,7.28,9.5,0.4,2.55,12.45,0.6,0.4,1.8,1,4522,2301,2221,384,253,240,51,431,845,761,552,543,210,192,18,42,35.3,2316,1.89,3,466,0,133,163,170,3163,26,314,533,729,78,916,567,2823,1483,20.5,4.8,13.1,10.4,8.5,12.3,10.4,13.8,3.8,2.5,37985,37985,3818,2149,1669,151,87,190,32,583,1734,344,408,72,126,44,33,14,29.3,17031062900,1822,2.1,2.66,602,0,17,80,505,2775,8,7,77,252,60,1470,901,2760,2371,1.3,2.9,3.9,3.1,6.9,15.9,7.5,18.8,15.8,23.9,128750,128750,10100,62900,,,,,,,,20193.34136,4746.405618,10800.08397,4646.851771,5129.537088,7446.42661,7617.37766,1667.275533,2373.202809,976.4321726,1203.696509,193.0741268,213.186015,374.0811207,1785.935673,182.0125883,9079.511933,1994.093716,4582.493729,2502.924488,2668.847566,3633.212605,2777.451762,713.9720315,653.6363669,246.3706306,307.7118896,99.55384664,265.4769244,220.2251759,167.9342666,220.2251759
