stop_id,stop_name,stop_desc,stop_lat,stop_lon
"3500","14TH AVE S & S HILL ST","", 47.584503,-122.314583
"3515","14TH AVE S & S HOLGATE ST","", 47.586605,-122.314568
"3530","S MASSACHUSETTS ST & 14TH AVE S","", 47.588509,-122.315208
"3541","12TH AVE S & S MASSACHUSETTS ST","", 47.588760,-122.317177
"3550","12TH AVE S & S ATLANTIC ST","", 47.590248,-122.317177
"3570","12TH AVE S & S JUDKINS ST","", 47.592716,-122.317177
"3580","S CHARLES ST & GOLF DR S","", 47.594143,-122.316727
"3590","12TH AVE S & S WELLER ST","", 47.597721,-122.317123
"3600","S JACKSON ST & 12TH AVE S","", 47.599255,-122.317757
"3700","12TH AVE S & S JACKSON ST","", 47.598782,-122.317329
"3710","12TH AVE S & S WELLER ST","", 47.597305,-122.317329
"3730","GOLF DR S & 14TH AVE S","", 47.593430,-122.315346
"3740","14TH AVE S & S JUDKINS ST","", 47.591187,-122.314941
"3760","14TH AVE S & S MASSACHUSETTS ST","", 47.588184,-122.314964
"3770","14TH AVE S & S HOLGATE ST","", 47.586136,-122.314774
"3780","14TH AVE S & S WALKER ST","", 47.583565,-122.314804
"3800","BEACON AVE S & S BAYVIEW ST","", 47.580711,-122.313644
"3810","BEACON AVE S & S LANDER ST","", 47.579254,-122.312302
"3820","BEACON AVE S & S STEVENS ST","", 47.577114,-122.310318
"3830","BEACON AVE S & S HANFORD ST","", 47.575191,-122.309349
"3860","BEACON AVE S & S SPOKANE ST","", 47.571568,-122.308243
"3870","BEACON AVE S & JEFF COMM CENTER","", 47.569748,-122.307648
"3880","BEACON AVE S & JEFF GOLF COURSE","", 47.566845,-122.306740
"3881","BEACON AVE S & VA HOSPITAL","", 47.563015,-122.305542
"3883","BEACON AVE S & S COLUMBIAN WAY","", 47.559273,-122.304649
"3890","W RAYE ST & 1ST AVE W","", 47.643314,-122.358635
"3910","W MCGRAW ST & 2ND AVE W","", 47.639530,-122.359222
"3920","QUEEN ANNE AVE N & W MCGRAW ST","", 47.639320,-122.357010
"3930","BOSTON ST & QUEEN ANNE AVE N","", 47.638317,-122.356552
"3940","BOSTON ST & WARREN AVE N","", 47.638195,-122.354500
"3950","BOSTON ST & NOB HILL AVE N","", 47.638187,-122.350853
"3960","BOSTON ST & BIGELOW AVE N","", 47.638187,-122.348404
"3980","5TH AVE N & NEWTON ST","", 47.636307,-122.347221
"3990","TAYLOR AVE N & BLAINE ST","", 47.634628,-122.347504
"4000","TAYLOR AVE N & GARFIELD ST","", 47.633144,-122.346046
"4010","TAYLOR AVE N & LEE ST","", 47.631092,-122.346359
"4020","TAYLOR AVE N & PROSPECT ST","", 47.628971,-122.346329
"4040","5TH AVE N & VALLEY ST","", 47.626019,-122.347656
"4050","5TH AVE N & MERCER ST","", 47.624001,-122.347748
"4070","5TH AVE N & BROAD ST","", 47.621082,-122.347694
"4080","5TH AVE N & DENNY WAY","", 47.619213,-122.347710
"4200","CEDAR ST & 5TH AVE","", 47.618534,-122.347504
"4220","5TH AVE N & BROAD ST","", 47.621300,-122.347488
"4230","5TH AVE N & REPUBLICAN ST","", 47.623589,-122.347366
"4245","VALLEY ST & TAYLOR AVE N","", 47.626209,-122.346382
"4265","TAYLOR AVE N & PROSPECT ST","", 47.629128,-122.346123
"4280","TAYLOR AVE N & LEE ST","", 47.631355,-122.346169
"4290","TAYLOR AVE N & GALER ST","", 47.632507,-122.345856
"4300","TAYLOR AVE N & 5TH AVE N","", 47.634247,-122.346237
"4325","5TH AVE N & NEWTON ST","", 47.636765,-122.347015
"4340","BOSTON ST & 4TH AVE N","", 47.638325,-122.349785
"4355","BOSTON ST & 2ND AVE N","", 47.638329,-122.353424
"4370","BOSTON ST & QUEEN ANNE AVE N","", 47.638447,-122.356247
"4380","QUEEN ANNE AVE N & MCGRAW ST","", 47.639790,-122.356812
"4400","W RAYE ST & QUEEN ANNE AVE N","", 47.643314,-122.357094
"4420","NOB HILL AVE N & GALER ST","", 47.632557,-122.350685
"4440","GARFIELD ST & 2ND AVE N","", 47.633232,-122.353050
"4455","BLAINE ST & WARREN AVE N","", 47.634933,-122.354691
"4465","QUEEN ANNE AVE N & GARFIELD ST","", 47.633827,-122.356873
"4490","QUEEN ANNE AVE N & CROCKETT ST","", 47.637478,-122.356834
"4500","QUEEN ANNE AVE N & W CROCKETT ST","", 47.636879,-122.357056
"4510","BLAINE ST & QUEEN ANNE AVE N","", 47.634670,-122.356560
"4540","2ND AVE N & GARFIELD ST","", 47.632946,-122.353325
"5330","N 85TH ST & GREENWOOD AVE N","", 47.690525,-122.354935
"5350","N 85TH ST & FREMONT AVE N","", 47.690506,-122.349609
"5370","N 85TH ST & AURORA AVE N","", 47.690495,-122.344734
"5380","N 85TH ST & STONE AVE N","", 47.690472,-122.341507
"5400","N 85TH ST & WALLINGFORD AVE N","", 47.690445,-122.336601
"5402","NE 42ND ST & 8TH AVE NE","", 47.657589,-122.320366
"5419","I-5 & NE 45TH ST","", 47.661613,-122.320801
"5420","N 85TH ST & WALLINGFORD AVE N","", 47.690578,-122.336769
"5421","5TH AVE NE & NE 45TH ST","", 47.660561,-122.323013
"5440","N 85TH ST & STONE AVE N","", 47.690609,-122.341194
"5450","N 85TH ST & AURORA AVE N","", 47.690628,-122.344360
"5470","N 85TH ST & FREMONT AVE N","", 47.690647,-122.350266
"5486","GREENWOOD AVE N & N GREENWOOD DR","", 47.747112,-122.355576
"5487","CARLYLE HALL RD N & DAYTON AVE N","", 47.748753,-122.353638
"5488","CARLYLE HALL RD N & DAYTON AVE N","", 47.749794,-122.354881
"5489","GREENWOOD AVE N & N GREENWOOD DR","", 47.746704,-122.355782
"5492","SHORELINE CC","", 47.747005,-122.357849
"5493","SHORELINE CC","", 47.747147,-122.358665
"5502","N INNIS ARDEN WAY & GREENWOOD AVE N","", 47.745239,-122.355705
"5550","GREENWOOD AVE N & N 145TH ST","", 47.733799,-122.355675
"5560","GREENWOOD AVE N & N 143RD ST","", 47.731956,-122.355675
"5580","GREENWOOD AVE N & N 137TH ST","", 47.728477,-122.355659
"5590","GREENWOOD AVE N & N 134TH ST","", 47.726425,-122.355659
"5610","GREENWOOD AVE N & N 130TH ST","", 47.722958,-122.355644
"5630","GREENWOOD AVE N & N 125TH ST","", 47.719677,-122.355644
"5640","GREENWOOD AVE N & N 122ND ST","", 47.717598,-122.355637
"5660","GREENWOOD AVE N & N 117TH ST","", 47.713760,-122.355621
"5670","GREENWOOD AVE N & N 115TH ST","", 47.712116,-122.355606
"5690","GREENWOOD AVE N & N 110TH ST","", 47.708466,-122.355576
"5710","GREENWOOD AVE N & HOLMAN RD N","", 47.704521,-122.355553
"5730","GREENWOOD AVE N & N 100TH ST","", 47.701160,-122.355507
"5740","GREENWOOD AVE N & N 97TH ST","", 47.699371,-122.355499
"5760","GREENWOOD AVE N & N 95TH ST","", 47.697083,-122.355469
"5770","GREENWOOD AVE N & N 90TH ST","", 47.694271,-122.355438
"5771","GREENWOOD AVE N & N 87TH ST","", 47.692551,-122.355431
"5790","GREENWOOD AVE N & N 85TH ST","", 47.690331,-122.355400
"5810","GREENWOOD AVE N & N 80TH ST","", 47.686707,-122.355400
"5820","GREENWOOD AVE N & N 78TH ST","", 47.685181,-122.355400
"5830","GREENWOOD AVE N & N 76TH ST","", 47.683762,-122.355400
"5840","GREENWOOD AVE N & N 74TH ST","", 47.682301,-122.355400
"5860","GREENWOOD AVE N & N 70TH ST","", 47.679310,-122.355431
"5875","PHINNEY AVE N & N 67TH ST","", 47.678009,-122.355377
"5880","PHINNEY AVE N & N 65TH ST","", 47.675694,-122.354462
"5900","PHINNEY AVE N & N 61ST ST","", 47.672779,-122.354485
"5910","PHINNEY AVE N & N 59TH ST","", 47.671562,-122.354485
"5930","PHINNEY AVE N & N 55TH ST","", 47.668484,-122.354515
"5940","PHINNEY AVE N & N 54TH ST","", 47.667503,-122.354530
"5960","PHINNEY AVE N & N 50TH ST","", 47.664700,-122.354065
"5980","PHINNEY AVE N & N 46TH ST","", 47.661869,-122.354088
"5990","PHINNEY AVE N & N 44TH ST","", 47.659996,-122.354485
"6000","N 43RD ST & PHINNEY AVE N","", 47.658894,-122.353943
"6020","N 43RD ST & FREMONT AVE N","", 47.658882,-122.350266
"6030","FREMONT AVE N & N 41ST ST","", 47.656425,-122.350044
"6040","FREMONT AVE N & N 39TH ST","", 47.655037,-122.350021
"6050","AURORA AVE N & N 38TH ST","", 47.652081,-122.347984
"6060","AURORA AVE N & HALLADAY ST","", 47.642090,-122.347069
"6070","AURORA AVE N & LYNN ST","", 47.638908,-122.345619
"6071","SEACREST MARINA & HARBOR AVE SW","", 47.589409,-122.380608
"6080","AURORA AVE N & CROCKETT ST","", 47.636753,-122.344131
"6100","AURORA AVE N & GALER ST","", 47.632252,-122.343666
"6120","AURORA AVE N & PROSPECT ST","", 47.628731,-122.343704
"6150","AURORA AVE N & MERCER ST","", 47.624371,-122.343842
"6175","AURORA AVE N & DENNY WAY","", 47.619518,-122.343964
"6220","7TH AVE & BLANCHARD ST","", 47.616879,-122.340385
"6235","AURORA AVE N & DENNY WAY","", 47.618336,-122.343437
"6240","DEXTER AVE N & DENNY WAY","", 47.618942,-122.342300
"6250","AURORA AVE N & THOMAS ST","", 47.621143,-122.343513
"6270","AURORA AVE N & MERCER ST","", 47.624531,-122.343491
"6290","AURORA AVE N & PROSPECT ST","", 47.629070,-122.343353
"6300","AURORA AVE N & GALER ST","", 47.632374,-122.343315
"6310","AURORA AVE N & CROCKETT ST","", 47.637405,-122.344185
"6320","AURORA AVE N & LYNN ST","", 47.639046,-122.345306
"6330","AURORA AVE N & HALLADAY ST","", 47.641975,-122.346672
"6340","AURORA AVE N & N 38TH ST","", 47.652615,-122.346741
"6360","FREMONT AVE N & N 39TH ST","", 47.654400,-122.349815
"6380","FREMONT AVE N & N 41ST ST","", 47.656902,-122.349854
"6390","FREMONT AVE N & N 42ND ST","", 47.658001,-122.349899
"6400","N 43RD ST & FREMONT AVE N","", 47.659023,-122.350403
"6420","PHINNEY AVE N & N 43RD ST","", 47.659286,-122.354279
"6440","PHINNEY AVE N & N 46TH ST","", 47.662418,-122.353882
"6460","PHINNEY AVE N & N 50TH ST","", 47.664951,-122.353859
"6480","PHINNEY AVE N & N 53RD ST","", 47.667225,-122.354324
"6490","PHINNEY AVE N & N 55TH ST","", 47.668346,-122.354309
"6510","PHINNEY AVE N & N 58TH ST","", 47.671295,-122.354294
"6520","PHINNEY AVE N & N 60TH ST","", 47.672764,-122.354279
"6540","PHINNEY AVE N & N 64TH ST","", 47.675640,-122.354256
"6550","PHINNEY AVE N & N 67TH ST","", 47.677277,-122.354271
"6565","GREENWOOD AVE N & N 68TH ST","", 47.678944,-122.355225
"6580","GREENWOOD AVE N & N 72ND ST","", 47.681332,-122.355209
"6590","GREENWOOD AVE N & N 75TH ST","", 47.683537,-122.355194
"6600","GREENWOOD AVE N & N 77TH ST","", 47.685055,-122.355194
"6615","GREENWOOD AVE N & N 80TH ST","", 47.687332,-122.355194
"6640","GREENWOOD AVE N & N 85TH ST","", 47.690968,-122.355209
"6650","GREENWOOD AVE N & N 87TH ST","", 47.692844,-122.355225
"6652","NW 90TH ST & 1ST AVE NW","", 47.694302,-122.358391
"6653","3RD AVE NW & NW 89TH ST","", 47.693268,-122.360771
"6660","GREENWOOD AVE N & N 90TH ST","", 47.694466,-122.355240
"6670","GREENWOOD AVE N & N 92ND ST","", 47.696289,-122.355263
"6685","GREENWOOD AVE N & N 97TH ST","", 47.699570,-122.355293
"6693","GREENWOOD AVE N & N 100TH ST","", 47.701736,-122.355316
"18170","W NICKERSON ST & W EMERSON PL","", 47.654190,-122.375465
"18171","W NICKERSON ST & 13TH AVE W","", 47.655376,-122.373749
"18180","W NICKERSON ST & 12TH AVE W","", 47.654976,-122.372124
"18190","W NICKERSON ST & JESSE AVE W","", 47.653782,-122.370102
"18200","W NICKERSON ST & 8TH AVE W","", 47.652252,-122.367462
"18210","W NICKERSON ST & 6TH AVE W","", 47.651512,-122.364243
"18220","W NICKERSON ST & 3RD AVE W","", 47.650681,-122.360550
"18230","W NICKERSON ST & QUEEN ANNE AVE N","", 47.649796,-122.357903
"18240","NICKERSON ST & WARREN AVE N","", 47.648270,-122.354568
"18250","NICKERSON ST & FLORENTIA ST","", 47.647102,-122.352066
"18260","DEXTER AVE N & 4TH AVE N","", 47.645416,-122.349243
"18270","DEXTER AVE N & WHEELER ST","", 47.643513,-122.345863
"18290","DEXTER AVE N & 6TH AVE N","", 47.640583,-122.344597
"18310","DEXTER AVE N & DEXTER WAY N","", 47.637955,-122.343666
"18320","DEXTER AVE N & HOWE ST","", 47.635723,-122.342400
"18340","DEXTER AVE N & GALER ST","", 47.631958,-122.342384
"18359","DEXTER AVE N & ALOHA ST","", 47.627239,-122.342422
"18370","DEXTER AVE N & MERCER ST","", 47.625156,-122.342453
"18390","DEXTER AVE N & HARRISON ST","", 47.621864,-122.342476
"18402","DEXTER AVE & DENNY WAY","", 47.618301,-122.342506
"18406","BELL ST & 7TH AVE","", 47.617165,-122.341743
"18420","BELL ST & 4TH AVE","", 47.615177,-122.344322
"18455","DEXTER AVE N & HARRISON ST","", 47.622402,-122.342270
"18465","DEXTER AVE N & MERCER ST","", 47.625324,-122.342247
"18480","DEXTER AVE N & ALOHA ST","", 47.627407,-122.342232
"18505","DEXTER AVE N & GALER ST","", 47.632465,-122.342178
"18530","DEXTER AVE N & NEWTON ST","", 47.636093,-122.342354
"18540","DEXTER AVE N & CROCKETT ST","", 47.638096,-122.343529
"18550","DEXTER AVE N & WHEELER ST","", 47.640873,-122.344475
"18580","DEXTER AVE N & 2500 BLOCK","", 47.643898,-122.345978
"18590","DEXTER AVE N & 4TH AVE N","", 47.645466,-122.349037
"18600","NICKERSON ST & 3RD AVE N","", 47.647095,-122.351685
"18610","NICKERSON ST & WARREN AVE N","", 47.648430,-122.354568
"18620","NICKERSON ST & CREMONA ST","", 47.649681,-122.357300
"18630","W NICKERSON ST & 3RD AVE W","", 47.650986,-122.361244
"18640","W NICKERSON ST & 6TH AVE W","", 47.651676,-122.364311
"18650","W NICKERSON ST & 8TH AVE W","", 47.652378,-122.367371
"18660","W NICKERSON ST & JESSE AVE W","", 47.653969,-122.370102
"18670","W NICKERSON ST & 11TH AVE W","", 47.654903,-122.371696
"18671","W NICKERSON ST & 13TH AVE W","", 47.655476,-122.373978
"18675","FAUNTLEROY FERRY & FAUNTLEROY WAY SW","", 47.523117,-122.395508
"18680","W NICKERSON ST & W EMERSON ST","", 47.654419,-122.375740
"18696","NW LEARY WAY & 15TH AVE NW","", 47.663731,-122.377090
"18706","LEARY AVE NW & NW IONE PL","", 47.665527,-122.380646
"18720","LEARY AVE NW & NW VERNON PL","", 47.667210,-122.382629
"18725","LEARY AVE NW & NW VERNON PL","", 47.667439,-122.382912
"18740","NW MARKET ST & BALLARD AVE NW","", 47.668747,-122.386368
"18760","NW MARKET ST & 28TH AVE NW","", 47.668724,-122.392639
"18770","NW 54TH ST & NW MARKET ST","", 47.668594,-122.394951
"18780","NW 54TH ST & 32ND AVE NW","", 47.667732,-122.396927
"18785","NW MARKET ST & 30TH AVE NW","", 47.668709,-122.396057
"18790","32ND AVE NW & NW MARKET ST","", 47.668552,-122.398216
"18800","32ND AVE NW & NW 56TH ST","", 47.669785,-122.398224
"18810","32ND AVE NW & NW 58TH ST","", 47.671169,-122.398224
"18820","32ND AVE NW & NW 60TH ST","", 47.672405,-122.398254
"18830","32ND AVE NW & NW 62ND ST","", 47.673882,-122.398277
"18840","32ND AVE NW & NW 64TH ST","", 47.675385,-122.398277
"18850","32ND AVE NW & NW 66TH ST","", 47.676773,-122.398270
"18860","32ND AVE NW & NW 69TH ST","", 47.678665,-122.398277
"18870","32ND AVE NW & NW 71ST ST","", 47.680439,-122.398293
"18880","32ND AVE NW & NW 73RD ST","", 47.681858,-122.398293
"18890","32ND AVE NW & NW 75TH ST","", 47.683239,-122.398201
"18900","32ND AVE NW & NW 77TH ST","", 47.685089,-122.398216
"18910","32ND AVE NW & NW 80TH ST","", 47.686989,-122.398201
"18920","32ND AVE NW & 8200 BLOCK","", 47.688595,-122.398201
"18930","32ND AVE NW & LOYAL WAY NW","", 47.690022,-122.398201
"18940","GOLDEN GDNS DR NW & NW 87TH ST","", 47.692593,-122.398720
"18941","GOLDEN GDNS DR NW & LOYAL AVE NW","", 47.693810,-122.399323
"18942","VIEW AVE NW & GOLDEN GDNS DR NW","", 47.694286,-122.400757
"18990","FAUNTLEROY WAY SW & SW MORGAN ST","", 47.544998,-122.386086
"19000","FAUNTLEROY WAY SW & SW JUNEAU ST","", 47.550434,-122.381996
"19010","FAUNTLEROY WAY SW & SW DAWSON ST","", 47.555935,-122.381409
"19020","FAUNTLEROY WAY SW & SW ALASKA ST","", 47.560497,-122.381371
"19080","24TH AVE NW & NW 87TH ST","", 47.692383,-122.387474
"19090","24TH AVE NW & NW 90TH ST","", 47.694759,-122.387474
"19110","24TH AVE NW & NW 95TH ST","", 47.698315,-122.387459
"19120","24TH AVE NW & NW 96TH ST","", 47.699028,-122.387459
"19130","NW NEPTUNE PL & 24TH AVE NW","", 47.700645,-122.387749
"19140","TRITON DR NW & NW ESPLANADE ST","", 47.701317,-122.390579
"19150","TRITON DR NW & 27TH AVE NW","", 47.700054,-122.392532
"19160","TRITON DR NW & NW GOLDEN DR","", 47.698334,-122.393677
"19170","28TH AVE NW & NW 93RD ST","", 47.696575,-122.393005
"19180","28TH AVE NW & NW 90TH ST","", 47.693977,-122.393036
"19190","28TH AVE NW & NW 87TH ST","", 47.692081,-122.393051
"19200","28TH AVE NW & NW 85TH ST","", 47.690639,-122.393089
"19210","NW 85TH ST & EARL AVE NW","", 47.690502,-122.391617
"19240","24TH AVE NW & NW 85TH ST","", 47.690327,-122.387711
"19250","24TH AVE NW & NW 83RD ST","", 47.688824,-122.387711
"19260","24TH AVE NW & NW 80TH ST","", 47.686607,-122.387695
"19270","24TH AVE NW & NW 77TH ST","", 47.684727,-122.387680
"19280","24TH AVE NW & NW 75TH ST","", 47.682991,-122.387665
"19300","24TH AVE NW & NW 70TH ST","", 47.679203,-122.387642
"19320","24TH AVE NW & NW 65TH ST","", 47.675556,-122.387695
"19340","24TH AVE NW & NW 61ST ST","", 47.672901,-122.387695
"19360","24TH AVE NW & NW 57TH ST","", 47.669964,-122.387695
"19380","ELLIOTT AVE W & W ROY ST","", 47.625984,-122.367653
"19390","ELLIOTT AVE W & W MERCER ST","", 47.624531,-122.365662
"19410","ELLIOTT AVE W & W HARRISON ST","", 47.622314,-122.363037
"19420","WESTERN AVE W & ELLIOTT AVE W","", 47.620617,-122.360909
"19440","DENNY WAY & 1ST AVE N","", 47.618675,-122.355919
"19460","WESTERN AVE W & ELLIOTT AVE W","", 47.620888,-122.361031
"19470","ELLIOTT AVE W & 4TH AVE W","", 47.621532,-122.361847
"19480","ELLIOTT AVE W & 6TH AVE W","", 47.623352,-122.364006
"19490","ELLIOTT AVE W & W MERCER ST","", 47.625439,-122.366615
"19500","ELLIOTT AVE W & W MERCER PL","", 47.626408,-122.367958
"19510","24TH AVE NW & NW 57TH ST","", 47.670300,-122.387489
"19530","24TH AVE NW & NW 61ST ST","", 47.673363,-122.387489
"19550","24TH AVE NW & NW 65TH ST","", 47.676140,-122.387436
"19570","24TH AVE NW & NW 70TH ST","", 47.679733,-122.387451
"19590","24TH AVE NW & NW 75TH ST","", 47.683372,-122.387459
"19600","24TH AVE NW & NW 77TH ST","", 47.685150,-122.387489
"19610","24TH AVE NW & NW 80TH ST","", 47.687008,-122.387489
"19620","24TH AVE NW & NW 83RD ST","", 47.688614,-122.387505
"19630","24TH AVE NW & NW 85TH ST","", 47.690922,-122.387489
"19640","SW BRACE PT DR & SW WILDWOOD PL","", 47.520477,-122.389336
"19650","SW WILDWOOD PL & 45TH AVE SW","", 47.521000,-122.390617
"19670","FAUNTLEROY WAY SW & SW BARTON ST","", 47.523178,-122.392899
"19700","FAUNTLEROY WAY SW & SW ROSE ST","", 47.529995,-122.392609
"19740","FAUNTLEROY WAY SW & SW WEBSTER ST","", 47.535973,-122.392380
"19750","FAUNTLEROY WAY SW & SW MYRTLE ST","", 47.539867,-122.390511
"19790","CALIFORNIA AVE SW & FAUNTLEROY WAY SW","", 47.545311,-122.387108
"19810","CALIFORNIA AVE SW & SW RAYMOND ST","", 47.548752,-122.387039
"19830","CALIFORNIA AVE SW & SW FINDLAY ST","", 47.552368,-122.386932
"19850","CALIFORNIA AVE SW & SW DAWSON ST","", 47.555946,-122.386833
"19861","SW EDMUNDS ST & 44TH AVE SW","", 47.559406,-122.388023
"19862","SW ALASKA ST & CALIFORNIA AVE SW","", 47.561054,-122.386871
"19875","SW ALASKA ST & 42ND AVE SW","", 47.561012,-122.384987
"19898","SW AVALON WAY & SW BRADFORD ST","", 47.568867,-122.370850
"19900","FAUNTLEROY WAY SW & SW OREGON ST","", 47.562943,-122.379059
"19920","SW AVALON WAY & SW GENESEE ST","", 47.564590,-122.372505
"19930","SW AVALON WAY & SW YANCY ST","", 47.567883,-122.370674
"19940","SW AVALON WAY & SW CHARLESTOWN ST","", 47.570095,-122.370605
"19980","SW AVALON WAY & SW GENESEE ST","", 47.564774,-122.372612
"20040","SW ALASKA ST & 42ND AVE SW","", 47.561153,-122.385315
"20041","SW ALASKA ST & CALIFORNIA AVE SW","", 47.561203,-122.387077
"20050","CALIFORNIA AVE SW & ERSKINE WAY SW","", 47.558899,-122.386940
"20070","CALIFORNIA AVE SW & SW DAWSON ST","", 47.555511,-122.387039
"20090","CALIFORNIA AVE SW & SW FINDLAY ST","", 47.551865,-122.387146
"20110","CALIFORNIA AVE SW & SW RAYMOND ST","", 47.548256,-122.387260
"20130","FAUNTLEROY WAY SW & CALIFORNIA AVE SW","", 47.544865,-122.387680
"20170","FAUNTLEROY WAY SW & SW MYRTLE ST","", 47.539295,-122.390984
"20190","FAUNTLEROY WAY SW & SW WEBSTER ST","", 47.535629,-122.392723
"20220","FAUNTLEROY WAY SW & SW ROSE ST","", 47.529564,-122.392830
"20250","FAUNTLEROY WAY SW & SW BARTON ST","", 47.523006,-122.393074
"20270","SW WILDWOOD PL & 46TH AVE SW","", 47.520935,-122.390892
"20530","W EMERSON ST & MAGNOLIA BLVD W","", 47.654167,-122.411751
"20540","WEST VIEWMONT WAY W & W RUFFNER ST","", 47.651917,-122.410538
"20550","WEST VIEWMONT WAY W & W BERTONA ST","", 47.650265,-122.409660
"20560","WEST VIEWMONT WAY W & W DRAVUS ST","", 47.648430,-122.409676
"20570","WEST VIEWMONT WAY W & W BARRETT ST","", 47.646877,-122.409676
"20580","WEST VIEWMONT WAY W & W ARMOUR ST","", 47.645046,-122.409729
"20590","WEST VIEWMONT WAY W & W RAYE ST","", 47.643280,-122.409752
"20600","WEST VIEWMONT WAY W & 42ND AVE W","", 47.641399,-122.409782
"20610","WEST VIEWMONT WAY W & W PARKMONT PL","", 47.640285,-122.409554
"20620","WEST VIEWMONT WAY W & MONTAVISTA PL W","", 47.638474,-122.407188
"20630","WEST VIEWMONT WAY W & CONSTANCE DR W","", 47.637344,-122.406219
"20640","VIEWMONT WAY W & EDGEMONT PL W","", 47.637707,-122.403732
"20650","35TH AVE W & W MCGRAW ST","", 47.639469,-122.402283
"20660","W MCGRAW ST & 33RD AVE W","", 47.639492,-122.399963
"20670","W MCGRAW ST & 32ND AVE W","", 47.639492,-122.397896
"20680","CONDON WAY W & W CROCKETT ST","", 47.637772,-122.395782
"20681","CONDON WAY W & W NEWTON ST","", 47.636696,-122.395058
"20690","CONDON WAY W & W HOWE ST","", 47.635773,-122.394386
"20700","28TH AVE W & W BLAINE ST","", 47.634876,-122.393158
"20710","28TH AVE W & W EATON ST","", 47.633114,-122.393188
"20720","W GALER ST & THORNDYKE AVE W","", 47.632252,-122.391434
"20730","MAGNOLIA BRDG & PIER 91","", 47.633423,-122.382820
